head	tail	relations
MESH:C086824	NCBI:316	SUBSTRATE
MESH:C038806	NCBI:316	
MESH:D000079	NCBI:1806	
MESH:C073482	NCBI:1806	INHIBITOR
MESH:C073482	NCBI:316	PRODUCT-OF
MESH:C073482	NCBI:26767	INHIBITOR
MESH:C038806	NCBI:26767	
MESH:C086824	NCBI:7498	SUBSTRATE
MESH:C073482	NCBI:7498	PRODUCT-OF
MESH:D005905	NCBI:3630	
MESH:C428105	NCBI:11188	
MESH:C040954	NCBI:11188	
MESH:C043482	NCBI:11188	DIRECT-REGULATOR
MESH:D003000	NCBI:11188	DIRECT-REGULATOR
MESH:C014282	NCBI:11188	DIRECT-REGULATOR
MESH:C574703	NCBI:11188	DIRECT-REGULATOR
MESH:D000584	NCBI:11188	DIRECT-REGULATOR
MESH:D048288	NCBI:11188	
MESH:D048288	NCBI:150	
MESH:C040954	NCBI:150	
MESH:D006143	NCBI:11188	
MESH:D006143	NCBI:150	
MESH:D014212	NCBI:3569	INDIRECT-DOWNREGULATOR
MESH:D012176	NCBI:3569	INDIRECT-DOWNREGULATOR
MESH:C053668	NCBI:3569	INDIRECT-DOWNREGULATOR
MESH:C053668	NCBI:3554	
MESH:D015474	NCBI:3569	INDIRECT-DOWNREGULATOR
MESH:D012172	NCBI:3569	INDIRECT-DOWNREGULATOR
MESH:D017255	NCBI:3569	INDIRECT-DOWNREGULATOR
MESH:C034814	NCBI:3569	INDIRECT-DOWNREGULATOR
MESH:D000077556	NCBI:3569	INDIRECT-DOWNREGULATOR
MESH:D003042	NCBI:51497	
MESH:D012701	NCBI:51497	
MESH:D003042	NCBI:7336	
MESH:D012701	NCBI:7336	
MESH:C060394	NCBI:7336	
MESH:C060394	NCBI:6532	
MESH:D015306	NCBI:7336	
MESH:D012964	NCBI:7336	
MESH:D002713	NCBI:7336	
MESH:D009638	NCBI:7336	
MESH:D004298	NCBI:7336	
MESH:D002395	NCBI:7336	
MESH:C060150	NCBI:5972	INHIBITOR
MESH:D002122	NCBI:4036	DIRECT-REGULATOR
MESH:D002122	NCBI:6241	DIRECT-REGULATOR
MESH:D002122	NCBI:4043	
MESH:D002122	NCBI:4035	DIRECT-REGULATOR
MESH:C027451	NCBI:6241	DIRECT-REGULATOR
MESH:C027451	NCBI:4036	
MESH:D002118	NCBI:5054	
MESH:C472723	NCBI:5328	DIRECT-REGULATOR
MESH:C472723	NCBI:5054	DIRECT-REGULATOR
MESH:C472723	NCBI:4036	
MESH:C017987	NCBI:3355	
MESH:D009240	NCBI:6347	
MESH:D009240	NCBI:3576	
MESH:D009240	NCBI:727	
MESH:D009240	NCBI:728	
MESH:C049813	NCBI:6347	
MESH:C049813	NCBI:3576	
MESH:C049813	NCBI:727	
MESH:C049813	NCBI:728	
MESH:D017835	NCBI:1437	INDIRECT-DOWNREGULATOR
MESH:D017835	NCBI:3576	INHIBITOR
MESH:D017835	NCBI:3562	INHIBITOR
MESH:C049813	NCBI:3562	
MESH:C049813	NCBI:1437	
MESH:D017835	NCBI:728	INHIBITOR
MESH:D003042	NCBI:3350	INDIRECT-UPREGULATOR
MESH:C015952	NCBI:3350	
MESH:D000526	NCBI:3350	
MESH:C018832	NCBI:3363	
MESH:D005978	NCBI:6043	
MESH:D005978	NCBI:145482	
MESH:D015230	NCBI:6043	PRODUCT-OF
MESH:D015230	NCBI:5730	PRODUCT-OF
MESH:D015230	NCBI:145482	PRODUCT-OF
MESH:D011457	NCBI:6043	
MESH:D011457	NCBI:145482	
MESH:D044262	NCBI:6043	
MESH:D044262	NCBI:5730	
MESH:D044262	NCBI:145482	
MESH:C013824	NCBI:6043	
MESH:C013824	NCBI:5730	
MESH:C013824	NCBI:145482	
MESH:C549011	NCBI:134	
MESH:D004491	NCBI:590	DIRECT-REGULATOR|INHIBITOR
MESH:D001285	NCBI:590	
MESH:C017987	NCBI:134	
MESH:C095123	NCBI:5742	
MESH:C095123	NCBI:5743	PRODUCT-OF
MESH:C025984	NCBI:5742	
MESH:C025984	NCBI:5743	PRODUCT-OF
MESH:D007295	NCBI:7200	
MESH:D007295	NCBI:5617	
MESH:D016718	NCBI:7200	
MESH:D016718	NCBI:5617	
MESH:D013973	NCBI:7200	
MESH:D013973	NCBI:5617	INDIRECT-UPREGULATOR
MESH:C024667	NCBI:5617	INDIRECT-UPREGULATOR
MESH:C013965	NCBI:7534	
MESH:C013965	NCBI:7200	
MESH:C013965	NCBI:5617	
MESH:C013965	NCBI:5618	
MESH:D011796	NCBI:7200	INHIBITOR
MESH:D011796	NCBI:5617	INDIRECT-DOWNREGULATOR
MESH:D011796	NCBI:5618	INDIRECT-DOWNREGULATOR
MESH:D013973	NCBI:7534	
MESH:D013973	NCBI:5618	INDIRECT-UPREGULATOR
MESH:C018845	NCBI:7200	INHIBITOR
MESH:C018845	NCBI:5618	INDIRECT-DOWNREGULATOR
MESH:D007213	NCBI:7200	
MESH:D007213	NCBI:5618	
MESH:D000596	NCBI:2158	
MESH:C094686	NCBI:2158	PART-OF
MESH:D000596	NCBI:2677	PART-OF
MESH:D000596	NCBI:5045	
MESH:D015055	NCBI:2158	PART-OF
MESH:D000596	NCBI:3362	PART-OF
MESH:C018832	NCBI:3362	
MESH:D003024	NCBI:3362	DIRECT-REGULATOR
MESH:D000547	NCBI:2353	INDIRECT-UPREGULATOR
MESH:D000547	NCBI:1812	
MESH:D004298	NCBI:2353	
MESH:C012019	NCBI:2353	
MESH:C012019	NCBI:1812	
MESH:C500110	NCBI:2353	
MESH:C534628	NCBI:2353	INDIRECT-DOWNREGULATOR
MESH:D016291	NCBI:1812	
MESH:D016291	NCBI:2353	INDIRECT-DOWNREGULATOR
MESH:D000547	NCBI:1813	
MESH:D013469	NCBI:2353	
MESH:D018690	NCBI:2897	
MESH:D009711	NCBI:2897	PART-OF
MESH:D009711	NCBI:26212	PART-OF
MESH:D009711	NCBI:8386	
MESH:D000596	NCBI:2897	
MESH:D000596	NCBI:26212	
MESH:D000596	NCBI:8386	PART-OF
MESH:C017159	NCBI:2897	
MESH:C017159	NCBI:26212	
MESH:C017159	NCBI:8386	PART-OF
MESH:C082810	NCBI:2897	DIRECT-REGULATOR
MESH:D016318	NCBI:2897	DIRECT-REGULATOR
MESH:C056723	NCBI:2897	DIRECT-REGULATOR
MESH:D018750	NCBI:2897	DIRECT-REGULATOR
MESH:C020889	NCBI:2897	DIRECT-REGULATOR
MESH:C012019	NCBI:2897	DIRECT-REGULATOR
MESH:C038329	NCBI:3565	INDIRECT-DOWNREGULATOR
MESH:C038329	NCBI:3567	INDIRECT-DOWNREGULATOR
MESH:C038329	NCBI:3458	
MESH:D003907	NCBI:3565	INDIRECT-DOWNREGULATOR
MESH:D003907	NCBI:3567	INDIRECT-DOWNREGULATOR
MESH:D003907	NCBI:3458	INDIRECT-DOWNREGULATOR
MESH:D003907	NCBI:3558	INDIRECT-DOWNREGULATOR
MESH:D003907	NCBI:3559	INDIRECT-DOWNREGULATOR|INDIRECT-UPREGULATOR
MESH:C038329	NCBI:3558	
MESH:C038329	NCBI:3559	
MESH:D013256	NCBI:3558	
MESH:D015636	NCBI:3775	
MESH:C080430	NCBI:3775	INHIBITOR
MESH:D011803	NCBI:3775	INHIBITOR
MESH:D011802	NCBI:3775	INHIBITOR
MESH:D007608	NCBI:2898	
MESH:D007608	NCBI:2917	
MESH:D018690	NCBI:2898	
MESH:C085263	NCBI:3351	
MESH:C013965	NCBI:8527	
MESH:C094686	NCBI:8527	PART-OF
MESH:C069989	NCBI:8527	PART-OF
MESH:D015306	NCBI:6570	
MESH:D006632	NCBI:6571	
MESH:D002395	NCBI:6571	DIRECT-REGULATOR
MESH:D012110	NCBI:6571	INHIBITOR
MESH:D012110	NCBI:6570	
MESH:D007650	NCBI:6571	INHIBITOR
MESH:D007650	NCBI:6570	
MESH:D013747	NCBI:6570	
MESH:D015655	NCBI:6570	
MESH:D010627	NCBI:6571	INHIBITOR
MESH:D010627	NCBI:6570	
MESH:D000661	NCBI:6570	
MESH:D018817	NCBI:6571	INHIBITOR
MESH:D018817	NCBI:6570	
MESH:D005277	NCBI:6571	
MESH:D005277	NCBI:6570	INHIBITOR
MESH:C093388	NCBI:6571	
MESH:C093388	NCBI:6570	SUBSTRATE
MESH:C047340	NCBI:4922	
MESH:D009496	NCBI:23620	
MESH:D000596	NCBI:4923	
MESH:D009496	NCBI:4923	
MESH:C047340	NCBI:4923	
MESH:C047340	NCBI:23620	
MESH:C047340	NCBI:3269	ANTAGONIST
MESH:C047340	NCBI:4907	
MESH:D006632	NCBI:4923	
MESH:D006632	NCBI:23620	
MESH:D006632	NCBI:4907	
MESH:C038797	NCBI:5122	
MESH:C038797	NCBI:3630	PART-OF
MESH:C055551	NCBI:5122	
MESH:D005947	NCBI:5122	INDIRECT-UPREGULATOR
MESH:D005947	NCBI:5311	
MESH:D009711	NCBI:5122	PART-OF
MESH:D010400|D011453	NCBI:759	
MESH:D010400|D011453	NCBI:760	
MESH:D006632	NCBI:760	
MESH:D002118	NCBI:760	
MESH:D007213	NCBI:759	ACTIVATOR
MESH:D007213	NCBI:760	ACTIVATOR
MESH:D015232	NCBI:3589	INDIRECT-UPREGULATOR
MESH:D015232	NCBI:3565	
MESH:D002117	NCBI:7124	
MESH:D002117	NCBI:3589	INDIRECT-UPREGULATOR
MESH:D002117	NCBI:3569	
MESH:D002117	NCBI:3565	
MESH:C571084	NCBI:7124	
MESH:C571084	NCBI:5741	
MESH:C571084	NCBI:3589	INDIRECT-UPREGULATOR
MESH:C571084	NCBI:3569	
MESH:C571084	NCBI:3565	
MESH:C571084	NCBI:3572	INDIRECT-UPREGULATOR
MESH:D015232	NCBI:3572	
MESH:D001312	NCBI:2155	
MESH:D001312	NCBI:2152	
MESH:D001312	NCBI:6916	
MESH:D001312	NCBI:6915	
MESH:D001312	NCBI:7450	INHIBITOR
MESH:C054971	NCBI:2155	
MESH:C054971	NCBI:2152	
MESH:C054971	NCBI:6916	
MESH:C054971	NCBI:6915	
MESH:C054971	NCBI:7450	INHIBITOR
MESH:C054971	NCBI:2157	
MESH:D000244	NCBI:2157	
MESH:D006859	NCBI:6035	
MESH:D019791	NCBI:6035	
MESH:D002713	NCBI:1991	
MESH:D005680	NCBI:1991	
MESH:D006145	NCBI:1991	SUBSTRATE
MESH:D002191	NCBI:25953	ANTAGONIST
MESH:D002191	NCBI:5972	
MESH:D002191	NCBI:183	
MESH:D002191	NCBI:4306	
MESH:D000809	NCBI:25953	
MESH:D000809	NCBI:4306	
MESH:D019808	NCBI:25953	
MESH:D019808	NCBI:5972	
MESH:D019808	NCBI:4306	
MESH:D020913	NCBI:25953	
MESH:D020913	NCBI:5972	
MESH:D020913	NCBI:183	
MESH:D020913	NCBI:4306	
MESH:C033001	NCBI:25953	
MESH:C033001	NCBI:5972	
MESH:C033001	NCBI:183	
MESH:C033001	NCBI:4306	
MESH:C041006	NCBI:25953	ANTAGONIST
MESH:C041006	NCBI:5972	
MESH:C041006	NCBI:183	
MESH:C041006	NCBI:4306	ANTAGONIST
MESH:D009638	NCBI:1312	
MESH:C027784	NCBI:1312	
MESH:D003647	NCBI:1312	
MESH:C027784	NCBI:4129	
MESH:C027784	NCBI:4128	INHIBITOR
MESH:D009638	NCBI:4129	
MESH:D006879	NCBI:4594	
MESH:D012964	NCBI:154	
MESH:D011188	NCBI:154	
MESH:D006220	NCBI:10280	INHIBITOR
MESH:D010423	NCBI:4988	
MESH:D010423	NCBI:4986	
MESH:C051844	NCBI:4988	
MESH:C024524	NCBI:4988	ANTAGONIST
MESH:C024524	NCBI:4986	
MESH:D009838	NCBI:4986	
MESH:C004639	NCBI:2890	
MESH:C004639	NCBI:2891	
MESH:D004298	NCBI:6570	
MESH:D003042	NCBI:6570	
MESH:D018491|D004298	NCBI:6570	
MESH:D018491|D004298	NCBI:6571	
MESH:C021279	NCBI:6571	
MESH:D007217	NCBI:146	
MESH:C041712	NCBI:146	DIRECT-REGULATOR|ANTAGONIST
MESH:C099870	NCBI:147	
MESH:C078266	NCBI:147	
MESH:C099495	NCBI:147	DIRECT-REGULATOR
MESH:D000077409	NCBI:146	DIRECT-REGULATOR|ANTAGONIST
MESH:C078266	NCBI:146	DIRECT-REGULATOR|ANTAGONIST
MESH:C099870	NCBI:146	DIRECT-REGULATOR|ANTAGONIST
MESH:D010656	NCBI:146	
MESH:C047902	NCBI:3026	
MESH:D004220	NCBI:3026	PART-OF
MESH:C109794	NCBI:3026	
MESH:D000596	NCBI:3026	PART-OF
MESH:D000596	NCBI:3083	
MESH:D009711	NCBI:3026	PART-OF
MESH:D009711	NCBI:3083	
MESH:C047902	NCBI:3083	
MESH:C437397	NCBI:3083	PART-OF
MESH:C065679	NCBI:6869	
MESH:C065679	NCBI:624	ANTAGONIST
MESH:C065679	NCBI:3269	
MESH:C053748	NCBI:6869	
MESH:C053748	NCBI:624	ANTAGONIST
MESH:C053748	NCBI:3269	
MESH:D001920	NCBI:6869	
MESH:D001920	NCBI:624	
MESH:D001920	NCBI:3269	
MESH:D007665	NCBI:6869	
MESH:D007665	NCBI:624	
MESH:C514418	NCBI:6869	
MESH:C514418	NCBI:624	
MESH:C514418	NCBI:3269	ANTAGONIST
MESH:D006632	NCBI:6869	
MESH:D006632	NCBI:624	
MESH:C080755	NCBI:6869	ANTAGONIST
MESH:C080755	NCBI:624	
MESH:C080755	NCBI:3269	
MESH:D005557	NCBI:6869	
MESH:D005557	NCBI:624	
MESH:D005557	NCBI:3269	
MESH:D000077526	NCBI:11255	
MESH:D007650	NCBI:11255	
MESH:D010646	NCBI:11255	
MESH:C053090	NCBI:6863	
MESH:D009661	NCBI:54102	
MESH:D009661	NCBI:4128	INHIBITOR
MESH:D009661	NCBI:7306	
MESH:D009661	NCBI:4129	INHIBITOR
MESH:D008376	NCBI:54102	
MESH:D008376	NCBI:4128	INHIBITOR
MESH:D008376	NCBI:7306	
MESH:D008376	NCBI:4129	INHIBITOR
MESH:D000639	NCBI:4128	INHIBITOR
MESH:D007099	NCBI:4128	INHIBITOR
MESH:D015031	NCBI:4128	INHIBITOR
MESH:D014745	NCBI:4128	INHIBITOR
MESH:D007099	NCBI:4129	INHIBITOR
MESH:D000639	NCBI:4129	INHIBITOR
MESH:D015031	NCBI:4129	INHIBITOR
MESH:D009627	NCBI:4129	INHIBITOR
MESH:D014745	NCBI:4129	INHIBITOR
MESH:D006854	NCBI:5617	
MESH:D014043	NCBI:3274	
MESH:D000077590	NCBI:590	SUBSTRATE
MESH:D000077590	NCBI:43	SUBSTRATE
MESH:C053113	NCBI:279	
MESH:C053113	NCBI:151	
MESH:C053113	NCBI:152	
MESH:C053113	NCBI:11188	
MESH:C053113	NCBI:5502	
MESH:D048288	NCBI:279	
MESH:D048288	NCBI:151	
MESH:D048288	NCBI:152	
MESH:D048288	NCBI:5502	
MESH:D009638	NCBI:279	
MESH:D009638	NCBI:11188	
MESH:D009638	NCBI:5502	
MESH:D000376	NCBI:11188	
MESH:D000376	NCBI:150	
MESH:D000376	NCBI:151	
MESH:D000376	NCBI:152	
MESH:D009278	NCBI:150	DIRECT-REGULATOR
MESH:D009278	NCBI:151	
MESH:D009278	NCBI:152	
MESH:C010242	NCBI:150	
MESH:C010242	NCBI:151	
MESH:C010242	NCBI:152	
MESH:C108424	NCBI:3269	ANTAGONIST
MESH:C108424	NCBI:240	
MESH:D002433	NCBI:148	
MESH:D002433	NCBI:147	ANTAGONIST
MESH:D004295	NCBI:7054	PRODUCT-OF
MESH:D015102	NCBI:7054	
MESH:D006719	NCBI:7054	
MESH:D015306	NCBI:7054	
MESH:C092989	NCBI:148	AGONIST
MESH:D007213	NCBI:5468	DIRECT-REGULATOR|ACTIVATOR
MESH:D005279	NCBI:5468	DIRECT-REGULATOR
MESH:D005439	NCBI:5468	DIRECT-REGULATOR
MESH:D004745	NCBI:5443	
MESH:D004745	NCBI:5173	
MESH:C093622	NCBI:2688	
MESH:C093622	NCBI:5617	
MESH:D018170	NCBI:2688	
MESH:D018170	NCBI:5617	
MESH:D010890	NCBI:1128	DIRECT-REGULATOR|ANTAGONIST
MESH:C048593	NCBI:1128	DIRECT-REGULATOR|ANTAGONIST
MESH:C048172	NCBI:1128	DIRECT-REGULATOR|ANTAGONIST
MESH:C042375	NCBI:1128	DIRECT-REGULATOR|ANTAGONIST
MESH:D004025	NCBI:1129	DIRECT-REGULATOR|ANTAGONIST
MESH:C046773	NCBI:1129	DIRECT-REGULATOR|ANTAGONIST
MESH:D010890	NCBI:1129	DIRECT-REGULATOR|ANTAGONIST
MESH:C048593	NCBI:1129	DIRECT-REGULATOR|ANTAGONIST
MESH:C048172	NCBI:1129	DIRECT-REGULATOR|ANTAGONIST
MESH:C042375	NCBI:1129	DIRECT-REGULATOR|ANTAGONIST
MESH:D000596	NCBI:2058	PART-OF
MESH:C094686	NCBI:2058	PART-OF
MESH:C017159	NCBI:2058	PART-OF
MESH:C448039	NCBI:2058	
MESH:C500110	NCBI:551	
MESH:C500110	NCBI:4012	
MESH:C012019	NCBI:551	
MESH:C012019	NCBI:4012	
MESH:D014667	NCBI:2902	
MESH:D014667	NCBI:2903	
MESH:D014667	NCBI:2904	
MESH:D014667	NCBI:2906	
MESH:D010121	NCBI:2902	
MESH:D010121	NCBI:2903	
MESH:D010121	NCBI:2904	
MESH:D010121	NCBI:2906	
MESH:D008274	NCBI:2902	
MESH:D008274	NCBI:2904	
MESH:C030824	NCBI:2159	
MESH:C030824	NCBI:332	
MESH:C035647	NCBI:2159	PART-OF
MESH:C035647	NCBI:2153	
MESH:C035647	NCBI:2147	
MESH:C472723	NCBI:2153	
MESH:C472723	NCBI:2147	
MESH:C472723	NCBI:332	
MESH:C472723	NCBI:280	
MESH:C079087	NCBI:23620	
MESH:C079087	NCBI:4922	
MESH:D002118	NCBI:23620	
MESH:D002118	NCBI:4922	
MESH:D002712	NCBI:23620	
MESH:D002712	NCBI:4922	
MESH:C079087	NCBI:4923	
MESH:D002122	NCBI:4923	
MESH:D002122	NCBI:4922	
MESH:D002713	NCBI:4923	
MESH:D002713	NCBI:4922	
MESH:C079087	NCBI:4804	
MESH:D009496	NCBI:4804	
MESH:D013431	NCBI:2247	DIRECT-REGULATOR
MESH:D012964	NCBI:148	AGONIST
MESH:C510288	NCBI:148	ANTAGONIST
MESH:C058562	NCBI:148	ANTAGONIST
MESH:C099870	NCBI:148	ANTAGONIST
MESH:D050198	NCBI:3350	DIRECT-REGULATOR
MESH:D000077261	NCBI:3350	
MESH:D010394	NCBI:3350	
MESH:C586497	NCBI:3350	PART-OF
MESH:D011433	NCBI:3350	
MESH:C507551	NCBI:3350	
MESH:D017665	NCBI:3350	DIRECT-REGULATOR
MESH:D010100	NCBI:3350	DIRECT-REGULATOR
MESH:C439395	NCBI:3350	DIRECT-REGULATOR
MESH:D015736	NCBI:5153	INHIBITOR
MESH:D015736	NCBI:5138	INHIBITOR
MESH:D009529	NCBI:5153	INHIBITOR
MESH:D009529	NCBI:5138	INHIBITOR
MESH:D002122	NCBI:5153	
MESH:D002122	NCBI:5138	
MESH:D018690	NCBI:2901	
MESH:D007608	NCBI:2900	
MESH:D007608	NCBI:2901	INDIRECT-UPREGULATOR
MESH:C082810	NCBI:2901	
MESH:D012460	NCBI:3553	
MESH:D005576	NCBI:3553	
MESH:D005576	NCBI:7124	
MESH:C069614	NCBI:3553	
MESH:C069614	NCBI:7124	
MESH:D012460	NCBI:5320	
MESH:D000596	NCBI:6677	PART-OF
MESH:C009061	NCBI:5095	
MESH:C009061	NCBI:5096	
MESH:D011422	NCBI:5095	SUBSTRATE
MESH:D011422	NCBI:5096	SUBSTRATE
MESH:D001710	NCBI:5095	
MESH:D001710	NCBI:5096	
MESH:D011460	NCBI:5737	
MESH:D011460	NCBI:5739	
MESH:D011460	NCBI:6914	
MESH:D011460	NCBI:5731	
MESH:D011460	NCBI:5732	
MESH:D011460	NCBI:5733	
MESH:D011460	NCBI:5734	
MESH:D011460	NCBI:5729	
MESH:C056437	NCBI:5737	
MESH:C056437	NCBI:5739	
MESH:C056437	NCBI:6914	
MESH:C056437	NCBI:5731	
MESH:C056437	NCBI:5732	
MESH:C056437	NCBI:5733	
MESH:C056437	NCBI:5734	
MESH:C056437	NCBI:5729	
MESH:D044062	NCBI:5737	
MESH:D044062	NCBI:5739	
MESH:D044062	NCBI:6914	
MESH:D044062	NCBI:5731	
MESH:D044062	NCBI:5732	
MESH:D044062	NCBI:5733	
MESH:D044062	NCBI:5734	
MESH:D044062	NCBI:5729	
MESH:C058188	NCBI:5737	
MESH:C058188	NCBI:5739	
MESH:C058188	NCBI:6914	
MESH:C058188	NCBI:5731	
MESH:C058188	NCBI:5732	
MESH:C058188	NCBI:5733	
MESH:C058188	NCBI:5734	
MESH:C058188	NCBI:5729	
MESH:D013928	NCBI:5737	
MESH:D013928	NCBI:5739	
MESH:D013928	NCBI:6914	
MESH:D013928	NCBI:5732	
MESH:D013928	NCBI:5734	
MESH:D013928	NCBI:5729	
MESH:D043343	NCBI:5737	
MESH:D043343	NCBI:5739	
MESH:D043343	NCBI:6914	
MESH:D043343	NCBI:5731	
MESH:D043343	NCBI:5732	
MESH:D043343	NCBI:5733	
MESH:D043343	NCBI:5734	
MESH:D043343	NCBI:5729	
MESH:D011458	NCBI:5737	
MESH:D011458	NCBI:5739	
MESH:D011458	NCBI:6914	
MESH:D011458	NCBI:5732	
MESH:D011458	NCBI:5729	
MESH:D011453	NCBI:6914	
MESH:D011453	NCBI:5731	
MESH:D011453	NCBI:5732	
MESH:D011453	NCBI:5734	
MESH:D011453	NCBI:5729	
MESH:D011457	NCBI:5737	
MESH:D011457	NCBI:5739	
MESH:D011457	NCBI:6914	
MESH:D011457	NCBI:5731	
MESH:D011457	NCBI:5732	
MESH:D011457	NCBI:5733	
MESH:D011457	NCBI:5734	
MESH:D011457	NCBI:5729	
MESH:D007531	NCBI:5737	
MESH:D007531	NCBI:5739	
MESH:D007531	NCBI:6914	
MESH:D007531	NCBI:5731	
MESH:D007531	NCBI:5732	
MESH:D007531	NCBI:5733	
MESH:D007531	NCBI:5734	
MESH:D007531	NCBI:5729	
MESH:D007531	NCBI:1832	
MESH:D007531	NCBI:8517	
MESH:D007531	NCBI:7175	
MESH:D007531	NCBI:1890	
MESH:C058188	NCBI:1832	
MESH:C058188	NCBI:8517	
MESH:C058188	NCBI:7175	
MESH:C058188	NCBI:1890	
MESH:D043343	NCBI:1832	
MESH:D043343	NCBI:8517	
MESH:D043343	NCBI:7175	
MESH:D043343	NCBI:1890	
MESH:D015230	NCBI:1832	DIRECT-REGULATOR
MESH:D015230	NCBI:8517	
MESH:D015230	NCBI:7175	
MESH:D015230	NCBI:1890	
MESH:C043648	NCBI:1832	DIRECT-REGULATOR
MESH:C043648	NCBI:8517	
MESH:C043648	NCBI:7175	
MESH:C043648	NCBI:1890	
MESH:C058848	NCBI:1832	DIRECT-REGULATOR
MESH:C058848	NCBI:8517	
MESH:C058848	NCBI:7175	
MESH:C058848	NCBI:1890	
MESH:C043867	NCBI:1832	
MESH:C043867	NCBI:8517	DIRECT-REGULATOR
MESH:C043867	NCBI:7175	
MESH:C043867	NCBI:1890	
MESH:D016285	NCBI:1832	
MESH:D016285	NCBI:8517	DIRECT-REGULATOR
MESH:D016285	NCBI:7175	
MESH:D016285	NCBI:1890	
MESH:C041946	NCBI:1832	
MESH:C041946	NCBI:8517	DIRECT-REGULATOR
MESH:C041946	NCBI:7175	
MESH:C041946	NCBI:1890	
MESH:C056566	NCBI:1832	
MESH:C056566	NCBI:8517	
MESH:C056566	NCBI:7175	
MESH:C056566	NCBI:1890	DIRECT-REGULATOR
MESH:C061750	NCBI:1832	
MESH:C061750	NCBI:8517	
MESH:C061750	NCBI:7175	
MESH:C061750	NCBI:1890	DIRECT-REGULATOR
MESH:C060013	NCBI:1832	
MESH:C060013	NCBI:8517	
MESH:C060013	NCBI:7175	
MESH:C060013	NCBI:1890	DIRECT-REGULATOR
MESH:C056437	NCBI:2357	
MESH:D015237	NCBI:2357	DIRECT-REGULATOR
MESH:C032514	NCBI:5731	DIRECT-REGULATOR
MESH:D016285	NCBI:5731	DIRECT-REGULATOR
MESH:D015064	NCBI:5731	
MESH:C053876	NCBI:5731	ANTAGONIST
MESH:D012531	NCBI:5731	ANTAGONIST
MESH:C032405	NCBI:5733	DIRECT-REGULATOR|AGONIST
MESH:C032405	NCBI:5732	
MESH:D016595	NCBI:5733	AGONIST
MESH:D016595	NCBI:5732	AGONIST
MESH:C048491	NCBI:5732	DIRECT-REGULATOR
MESH:C048491	NCBI:5734	
MESH:C081039	NCBI:5732	DIRECT-REGULATOR
MESH:C081039	NCBI:5734	
MESH:C053876	NCBI:5732	DIRECT-REGULATOR
MESH:C053876	NCBI:5734	
MESH:C025128	NCBI:5732	
MESH:C025128	NCBI:5734	DIRECT-REGULATOR
MESH:C067522	NCBI:5733	DIRECT-REGULATOR
MESH:C034008	NCBI:5733	DIRECT-REGULATOR
MESH:D015064	NCBI:5733	DIRECT-REGULATOR
MESH:C032514	NCBI:5733	DIRECT-REGULATOR
MESH:C026678	NCBI:8517	DIRECT-REGULATOR
MESH:C026678	NCBI:1890	
MESH:C026678	NCBI:7175	
MESH:C037866	NCBI:8517	
MESH:C037866	NCBI:1890	DIRECT-REGULATOR
MESH:C037866	NCBI:7175	
MESH:C075750	NCBI:8517	DIRECT-REGULATOR
MESH:C075750	NCBI:1890	DIRECT-REGULATOR
MESH:C075750	NCBI:5737	DIRECT-REGULATOR
MESH:C075750	NCBI:5732	DIRECT-REGULATOR
MESH:C075750	NCBI:5733	DIRECT-REGULATOR
MESH:C056437	NCBI:8517	
MESH:C056437	NCBI:1890	
MESH:D013936	NCBI:7272	
MESH:C437397	NCBI:7083	
MESH:C437397	NCBI:7272	PART-OF
MESH:D000244	NCBI:7272	DIRECT-REGULATOR
MESH:D000255	NCBI:7272	
MESH:C007257	NCBI:7272	
MESH:D013938	NCBI:7272	
MESH:C069570	NCBI:7272	
MESH:C016462	NCBI:7272	
MESH:C056075	NCBI:7272	
MESH:C097461	NCBI:7272	
MESH:D004952	NCBI:7272	
MESH:D000812	NCBI:7272	
MESH:C107241	NCBI:7272	
MESH:D015226	NCBI:7272	
MESH:D063325	NCBI:1734	INDIRECT-UPREGULATOR|ANTAGONIST
MESH:D063325	NCBI:1646	
MESH:D003024	NCBI:1646	
MESH:D000077152	NCBI:1646	
MESH:D002746	NCBI:1815	INDIRECT-UPREGULATOR
MESH:D006220	NCBI:1815	INDIRECT-UPREGULATOR
MESH:D000077152	NCBI:1815	INDIRECT-UPREGULATOR
MESH:D018967	NCBI:1815	INDIRECT-UPREGULATOR
MESH:D063325	NCBI:1815	INDIRECT-UPREGULATOR
MESH:D008972	NCBI:397	
MESH:D010868	NCBI:397	
MESH:D017330	NCBI:397	
MESH:D004298	NCBI:1646	
MESH:D063325	NCBI:1813	
MESH:D011188	NCBI:8482	
MESH:D020117	NCBI:8482	INHIBITOR
MESH:D000596	NCBI:590	PART-OF
MESH:D005227	NCBI:43	
MESH:D005227	NCBI:590	PART-OF
MESH:C050426	NCBI:590	DIRECT-REGULATOR|INHIBITOR
MESH:D000166	NCBI:590	DIRECT-REGULATOR
MESH:C514542	NCBI:590	DIRECT-REGULATOR
MESH:C033019	NCBI:590	DIRECT-REGULATOR
MESH:C084820	NCBI:590	DIRECT-REGULATOR|INHIBITOR
MESH:C084820	NCBI:43	DIRECT-REGULATOR|INHIBITOR
MESH:D000072200	NCBI:2902	
MESH:D000072200	NCBI:2906	
MESH:D000072200	NCBI:2903	
MESH:D013311	NCBI:6514	
MESH:C041747	NCBI:6514	INDIRECT-DOWNREGULATOR
MESH:C041747	NCBI:728378	
MESH:C041747	NCBI:2645	
